"Does not clip onto any pot that I own, If your pans or pots have any type of lip this will not work whatsoever, Piece of crap.", 0
"The MNN Portable Monitor has been a fantastic addition to my mobile workspace, The 15.6-inch screen is sharp and vibrant, making it perfect for everything from coding to watching videos, It's lightweight and slim, which makes it easy to carry alongside my laptop, mini computer, or raspberry pi, The setup is plug-and-play, and it works seamlessly with my devices via USB-C, Whether I'm working remotely or just need a second screen to accompany my laptop, this portable monitor delivers in terms of both performance and convenience, A great investment for boosting productivity on the go and at a great price too.", 1
"The MNN Portable Monitor is a standout choice for anyone needing a high-quality, portable display, The 15.6-inch FHD 1080P screen offers stunning clarity and vibrant colors, making it perfect for gaming, work, or media consumption, The ultra-slim design is incredibly sleek and easy to carry, adding to its portability, The USB-C and HDMI connectivity options are versatile and convenient, ensuring compatibility with a wide range of devices, Setting up is a breeze, and the display delivers smooth performance with no noticeable lag, making it an excellent option for gamers and professionals alike, While the monitor’s build feels a bit lightweight, it doesn’t detract from its overall performance, For those in need of a high-resolution, portable screen that doesn’t compromise on quality, the MNN 15.6-inch monitor is a fantastic choice.", 1
"I connected this monitor to my computer with the provided USB-C cable and got up and running in seconds, I took the monitor on a recent trip and had my work desktop ready to go everywhere I was, I love that they provide all the cables you might need, Visual quality is great for the work I do and the screen size is entirely reasonable to both be portable and useful to extend your visual workspace.", 1
"The MNN Portable Monitor, with its 15.6-inch FHD 1080P display and ultra-slim profile, is a versatile tool designed for both gaming and professional use, With a host of features packed into a compact frame, it offers a blend of portability and performance that's hard to beat, Display Quality: The 15.6-inch IPS panel delivers full HD 1080P resolution, providing crisp, vibrant visuals with accurate color reproduction and wide viewing angles, The screen's clarity makes it ideal for a range of activities, from gaming to graphic design, ensuring you experience sharp and detailed images, The brightness and color consistency are impressive for a portable monitor, enhancing your visual experience whether you're at home or on the go.", 1
"This thing is amazing and so practical!! It is extremely portable and works so well, it attaches seamlessly to my laptop and makes my life so much easier when I am working from home, and when others come to work at my office with their laptops - they have instant dual monitors, This little portable monitor is EXCELLENT.", 1
"This thing is amazing and so practical!! It is extremely portable and works so well, it attaches seamlessly to my laptop and makes my life so much easier when I am working from home, and when others come to work at my office with their laptops - they have instant dual monitors, This little portable monitor is EXCELLENT.", 1
"Beautiful colour and resolution and the perfect size for a secondary monitor, The box it came in came with multiple cables for different types of connections which was extremely helpful, It DOES have speakers on it, however, the speakers are NOT great, There is a headphone jack, and I have it connected to my desktop speakers, so this isn’t an issue for me, It has slip-resistant pads on the bottom to help it stand up, but only on one side, It comes with a cover that doubles as a stand as well, but I have mine propped up against a lamp, Overall, really great monitor and awesome for the price c: 🩵", 1
"My laptop screen cracked, Professional screen replacement is almost as expensive as a new laptop, I watched videos on how to replace it myself, but wasn't sure if I'd be able to do make the switch properly and even DIY screens are expensive..... This portable monitor is all perfect, Placed it in front of the laptop screen, connected it to the laptop with the cord provided and I am good to go, May even purchase a second one.", 1
"I really like this, I work 100% remote and am an accountant that needs two monitors, This is a great option for when I travel, I wish I'd known about this sooner, It puts my laptop monitor to shame which is my only complaint, It's better than monitor 1, my laptop monitor which is tinier.", 1
"I really like this, I work 100% remote and am an accountant that needs two monitors, This is a great option for when I travel, I wish I'd known about this sooner, It puts my laptop monitor", 1
"For the price, this monitor does precisely what should be expected, If I were reviewing solely on the product quality and usefulness, I would award five stars, However... A sticker on the monitor invites the customer to 'Please send Amazon Order # to register 2 Years Warranty and 10% OFF code, support@mnntech.com I did exactly what was stated, and this is the reply I got: 'Dear Customer Have a nice day! I have manually activated the warranty on your order, 10% OFF on your next order: you need to send us your order number after your second purchase, we will send you a gift card to subsidize the price difference after we verify it, thank you! If you have any questions about the product, please feel free to contact me, We will provide the best after-sales service, Best regards Paco ﻿**** When I pushed back, I got this second email: 'Dear Customer Have a nice day! Hello, I apologize for my late reply, Because we are sending gift cards to our customers as a discount subsidy, we all need to know the amount of your re-purchase order to know how much amount of subsidy to give to our customers, All of our other customers will send us their order numbers after they have made their purchases and we will send them the appropriate gift cards, If you have any questions about the product, please feel free to contact me, We will provide the best after-sales service, Wish you a happy life and good work, Sincerely Paco ****', 1
"Good monitor for brightness, which was my top concern, But shortly after one year of owning it, it stopped receiving a signal from my M1 MacBook Pro, Tried it on multiple devices, and used various cables, Nothing worked, Uperfect customer support replied fairly quickly, but said the device had reached the end of its life and since it was out of warranty there was nothing they could do, A product like this shouldn't die so quickly, and it bugs me that I'm throwing electronics away and into a landfill, Not okay, Look elsewhere.", 1
"Good monitor for brightness, which was my top concern, But shortly after one year of owning it, it stopped receiving a signal from my M1 MacBook Pro, Tried it on multiple devices, and used various cables, Nothing worked, Uperfect customer support replied fairly quickly, but said the device had reached the end of its life and since it was out of warranty there was nothing they could do, A product like this shouldn't die so quickly, and it bugs me that I'm throwing electronics away and into a landfill, Not okay, Look elsewhere.", 1
"This product is fantastic! Exactly what I needed! Love the colors and the pockets hold large amounts!! Recommend 100%!", 1
"Exactly as described",0
"These divider folders expand well and hold what I need them to within my binder, I am concerned that they're on the thinner side, The holes are not reinforced, If the product were updated, that's what should be improved.", 1
"These have helped my grandson to maintain an organized study tool for school, They have a pocket as well as divider tabs for easy access to organized paperwork, Bright colors is the cherry on top!", 1
"Very colorful",0
"Brought this for someone else to help them organize their mail, Worked really well for it as papers can be placed in the pockets and you can label the dividers, More than enough came in the pack and the price and quality are good.", 1
"It does just what it says",0
"Yeah, don’t buy these, Brand new out of the box, unexpanded, the tab labels on the side are unreadably tucked way underneath the edge, The pocket is creased in the wrong place, too much overhang, Tried putting on adhesive tags, didn’t make them readable, There isn’t any way to do it to get around the design, Not a win for middle schoolers, And they really should have a pocket on the backside, if we’re asking for perfect here.", 0
"I am extremely disappointed with this item, Some of the tabs on the folders are defective i.e. mismatched size, unable to see the writing on tab when labeled etc, Paper doesn't fit smoothly in the pockets, Also very thin, I would have returned them if I hadn't written on the tabs, Very mismatched and many defective, Need 0 stars.", 0
"Or even to each file folder!! Spent way too much time trying to fit these into a 3 ring binder....am going to return the second set, Useless", 0
"Missing inserts and still need to return it to get replacement",0
"The holes are all over the place on these, my plan was to use these in a binder obviously that I would want to stand up on a shelf, well these stick up out of the top and bottom of an extra large binder, I’m sending them back! Glad I kept the packaging in tact, definitely buying something in person next time, I think the quality of the plastic could hold paper but not for long and not too much, it would tear but my main problem is the holes not lining up and the fact that the folder itself covers the label entirely and is cut in a way with the folders that the tabs are down towards the bottom that it’s impossible to fold it out of the way so what’s the point of the tabs if they are just permanently covered, Poorly put together.", 0
"The quality is questionable", 0
"Tabs are scrunched, pockets are not folded right.", 0
"I don’t usually write reviews but I have to regarding this product. It is cheaply made. Binder holes are super small, you would have to use a hole puncher to make bigger ones. The expandable pocket is big but that means it over hangs and covers some of the tabs when it’s not holding items. Overall I would like to return it but there was no option to do that. I do not recommend.", 0
"I got the burnt orange/ terracotta one, it’s perfect! So soft and light weight but warm and comfy!", 1
"The package was deceptively small, as it was vacuum sealed (tightly). After a couple of days the blanket fluffed up into a soft, lightweight blanket. It’s well structured, but not too hot or heavy perfect for summer/spring months. After a couple washes I’ve noticed no changes in color or shape. It’s the perfect cuddle buddy 🥰", 1
"Not the greatest quality but it's just what we needed for the time being. Hopefully, it will last for a good amount of time. I love the color!! It's kind of soft. Fits our California King bed perfectly. I am worried about stains. God forbid my four year old accidentally spills something on the cover.", 1
"Looks super cute! Cozy. I doubled it up on top of a white down comforter and it looks very chic good value for money. Quality was good I was unsure because the pics look wrinkly. My burnt orange does not have a wrinkle issue lol", 1
"I was hesitant due to some of the other reviews; however, it is the nicest material- it's so soft and fluffy. I have a double bed for reference and I got the king size as I like extra blanket to hand over the edge. Great product for the price. Highly recommend", 1
"I loved it! I like that it has an intermediate weight and that makes it very comfortable for this time when it's already hot. I bought it in winter and it also felt really warm. The fabric is soft and easy to wash. I love the color. I would definitely buy another one.", 1
"I loved the color, it's light and soft. Very comfortable and fits perfectly with my double bed", 1
"I was really excited to purchase this as the reviews rave about how its not too hot and very comfortable to use in the summer. I did not put it on my bed till about 2 weeks ago. This weekend I decided to wash it as it need to be washed and it literally came out of the dryer in a ball.. all of the stuffing is not all together and the threading from the inside is all tangled together. I decided to pull it apart only to find out it ripped the threading on the inside with the dividers. Really nice until you decide it needs a wash, my washer and dryers are huge and it totally had the space to not be in one spot. Really sad my return window is closed.", 0
"I like the color and look of the comforter. I can in a small tight vacuum packed package. So the comforter is and will be wrinkled. As you can tell from the picture. I did try to steam it. But still has quite a few wrinkles in it. The color is as described. However, the comforter itself is not. It is very thin and not very 'full'. Not much stuffing to the comforter. I am afraid once it is washed it may rip or color will fade. Very cheap like material. It was on sale and had a coupon to attach. Which made it $30. I am very disappointed in the quality and texture of this material. For the time being I will just keep. But definitely need a replacement one. This is not a product I would recommend. Be aware you will be disappointed if you purchase this comforter.", 0
"I’ve had toilet paper thicker and better quality than this comforter. The fabric is cheap, wrinkled, and rough. Disregard all reviews that say otherwise. I wish I had just purchased a quality comforter instead of wasting my money on this product. You truly get what you pay for with this one. Don’t kid yourself into thinking you’re getting a good deal here. I’m generously giving it one star as the color is pretty but that is the only nice thing I can truthfully say. In all other regards it is just another piece of garbage to go into a landfill. I’m disappointed.", 0
"The comforter arrived vacuum sealed, and is covered in wrinkles. I washed and dried it, which didn’t do much to remove them, so I spent 3 hours using a steamer to get the majority of them out. The material will start pilling if the heat from the steamer is applied too long to one area, so I had to keep moving it around, then go back over areas for a second and third time once they were cool. The company should really consider NOT shipping these vacuum sealed, as it would make it much more convenient for consumers.", 0
"I think it’s a good value for the price. They smell nice too & the add ons are appreciated. They are soft & not sticky or messy.", 1
"For the price it’s honestly amazing quality. Each container is filled fully and awesome. They don’t smell the best, but spraying some perfume or adding lotion will fix the smell! Great value, good quality and honestly amazing butter slime.", 1
"Lemon doesn't smell like lemon but, these little bitty slices are great and come with great confetti and add ins. All but the lemon smell great, even the chocolate one! I'll buy more in the future. Perfect to keep in a purse for kids. Or yourself!", 1
"My daughter loves her slime and it smells good and doesn't stick to my furniture.", 1
"The kids loved them",0
"I’m not a big fan of slime but this product is very good. It’s not sticky so it doesn’t get everywhere nor does it make a mess when my kids play with it.", 1
"This slime feels amazing and smells great! Other slimes smell so bad but these smell good. However, it dries out very quickly with not that much exposure to air. Also the one that I did not use as much grew mold after a few days of not being used.", 1
"It wasn't as soft as I thought it would be and the smell was strong not in a good way. Smells too industrial.", 0
"I ordered this exact set about a year ago and I loved them. They lasted long and the texture was great. However... I repurchased these and it was missing the yellow slime and they dried out within two days. I don't know if they changed their recipe or what but these are not good.", 0
"This product ruined my wall and children’s clothing. It’s extremely sticky and does not come off what it comes in contact with. Do not recommend.", 0
"Was delivered yesterday, 6 year old played with it for a couple hours and we put it away tightly in the containers. By this morning, it's done. Dried out. Lotion, conditioner, etc. nothing works. If it would have lasted a few days, I'd give 5 stars, but not even 24 hours? Nope. Never buy these!", 0
"Save your $ - not worth it - SO small. I was shocked", 0
"Absolutely gorgeous silver sandals, they aren’t very comfortable but a thin soled 4 inch stiletto heeled shoe isn’t going to be. They seem to be made really well and definitely fit true to size", 1
"Suuperrrrr cute I love it 🥰🥰🥰🥰 classy black heels",0
"Fit nicely",0
"These heels are very nice and easy to combine, the size matches but they are a little tight, the ankle strap is narrow and I struggle a little to get inside the foot, if you have wide feet I don't recommend them, they are a little uncomfortable since they don't have a platform (All heels without a platform are) and they have nothing to cushion the bottom of your feet. My foot measures 10.6" and a size 11 fits me perfectly", 1
"Classy",0
"Cuter in person honestly",0
"They are beautiful, great quality, right size and very comfortable.",0
"Beautiful! They are true to size, the heel is perfect. My baby wore these for prom she loved them. The strap where the pinky toe rests will start to hurt after a few hours (use a corn pad).", 1
"Slip safe and puncture safe, the water level can be adjusted, my dog LOVES it. Got one for a friend, I like it so much! Must have for dogs in summer!", 1
"Unfortunately, my dogs would not enter the pool unless the sprinkling stopped. However, it holds an inch or two of water, creating a pleasant spot for them to lie in after the hose is turned off. It is easy to hang over something to drain and dry completely, allowing it to be folded back up and stored.", 1
"My kids love it! My dogs are scared of it and ran off even though they like to swim in ponds. I’m hoping they warm up to using it because I bought this more for the dogs than the kids.", 1
"Liked it for kids too", 1
"Perfect product for people with dogs or small kids that don’t want to risk a pool just yet but want something to cool off! Its perfect and well made!! Very sturdy!", 0
"Dogs give their unconditional love and so much more! Sometimes wish I were a dog, then I think about it more and realize I'll stay human but love like a dog instead! This works best for large breed dogs and small children. I wish I had gotten a bigger one though. I like that the bottom of the pad is textured preventing slips and falls and be sure to trim your dogs nails too. I really like that you can adjust the height of the water stream and that the plug to the water tube is on the side not the top. I'm not going to lie but I also discovered this is an easy way to water potted plants, just put the plants down on the pad then turn on the water. Another fun way to keep your pets and children cool (and water your plants too!) Very giftable and unique to give!", 1
"This splash pad is super easy to set up connecting to a hose, very lightweight to carry, the water flow is consistent but not too heavy for smaller kids, it's a good quality way of entertainment and fun for multiple kids and even animals. Super affordable, occupies your kids for hours while keeping them cooled off in the summer heat, and very safe for even a baby to play in. These are awesome to have and make great gifts too💦🎁😛", 1
"I ordered this for my kids to play in in the Florida heat and they seem to enjoy it. It was fairly easy to put together but I did have a little difficulty removing the hose from it at the end of playtime. It definitely something fun to do with the kids when it's hot outside.", 1
"Assembly was easy enough, instructions are clear however you really don't need them. The pads are a nice touch to keep it from tearing up the door and once one stays pretty stable. Only gripe I have is the ball is just a bit too big for the hoop... It fits in it! But shots need to be spot on to go in any backboard or rim hit is gonna bounce out. But as an office toy I can't really complain I've always had a door hoop in my office my last one was damaged in the move and that one was pretty cheap in comparison. I like the size of this as the hoop is low compared to most allowing for better shooting so the ball doesn't hit the ceiling. Highly recommend", 1
"Got this for my kids they have been loving it. It’s sturdy, looks durable. Comes with 3 balls, very easy to inflate, and the basket and everything was easy to put together.", 1
"I bought this for my son who is 12 years old and he absolutely loves it! We decided to hang it over the door. It is very durable and good quality. It lights up when you make baskets and cheers you on. It is dunk proof, comes with 3 inflatable balls and a small hand pump to inflate the basketballs. The backboard is acrylic and the rim is metal with a nice net. Hours of entertainment.", 1
"Excellent for a dorm. Has a light-up backboard, the hoop will fold away against the door and actually keeps score. Good quality but I'm not sure anything can withstand dunks from football players. Excellent for Freshmen leaving for college.", 1
"Great indoor fun. The balls aren't too hard. The hoop is a good size for entertainment indoors. Fits the door well.", 1
"This Electronic Basketball Hoop is a well-designed and fun option for anyone looking to enjoy basketball indoors. Its sturdy construction, LED lights, and electronic scoreboard make it an engaging and interactive game for kids and adults. The easy installation and included accessories add to its convenience and value. The product comes with clear instructions, making it easy to assemble. Basic tools are needed, and the process is quick and hassle-free. It's designed to hang over standard doors, making it easy to set up and take down as needed. Good value.", 1
"So this was quick and easy to put together. The instructions were inside and they were very clear-cut. It only took a few minutes to put it together and blow up the balls for it. It's very lightweight and portable. You can hang it on the door and even screw it in if you wanted. Very durable and sturdy as well. You will need three AAA batteries to make the scoreboard work. Overall, it's a nice indoor basketball set.", 1
"Excellent for a dorm. Has a light-up backboard, the hoop will fold away against the door and actually keeps score. Good quality but I'm not sure anything can withstand dunks from football players. Excellent for Freshmen leaving for college.", 1
"I love this bracelet, it is very pretty and looks authentic.", 1
"Looks exactly like the pictures. I ordered Aquamarine for my daughter's birthstone in March and I love it. The clasp was loose but I fixed it with no issue at all. Very shiny and you definitely get what you pay for. Does not look cheap, in fact, they look like real diamonds and gems. I would recommend it as a gift for anyone who loves these styles.", 1
"It’s great quality and it fits and looks good with my other bracelets I wear every day. The color also is really the same as the picture and the clasp works great and still doesn’t dull down! I want reviews like these from Amazon.", 1
"I’ve been looking at this set at the local fabric store. Wanted it but GEEZ so expensive. Paid half the price on here. Such a great set.",1
 "I was surprised but happy to see the cutting mat is like a puzzle piece. Easy to travel with but locks together smoothly for use.",1
"I bought this rotary cutting set because it looked to be a good deal. I have wanted a rotary cutter for a while now, but using the rotary cutter on you sewing table without any protection can seriously damage you table. So this set gave me, not only the rotary cutter, but also the board and a see through ruler that is very helpful for cutting straight lines. The rotary cutter is super sharp. So be careful when using it. You can also buy other extra cutters that you can use to replace the one that is on it now. I'm thinking of buying a wave blade. This give you a wavy edge that helps if your textile frays a lot, or so they say. For the record I am not a quilter, I sew apparel. This product is marketed as being for quilters, but I can tell you that as a hobby seamstress a rotary cutter comes in handy. You don't have to use scissors for straight cutting, also because of its shape you can use it for curved pieces. The cutting board is a little larger than I thought. But because of its larger size you can cut larger pieces. So it has its benefits.
All in all, I'm happy with my purchase. The price was good for such a set and I know it will make my sewing go a lot faster and easier now.
I am new at sewing so I purchased this set, including the rotary cutter. The mat & ruler are great, the rotary cutter not so much. I tried cutting with it through 4 layers of cotton material..no problem. The next couple of times it would not cut straight at all, even along the ruler. I thought it was my inexperience, until it suddenly fell apart. This resulted in the cutting bladed rolling around my bare floor. That God it didn’t fall on my bare foot! I contacted Fiskars but they will only replace it, not return my money. I explained more that once that I don’t need a new one as I had to run out that day & buy a new one in another brand. The only way to get my money back is to return the entire set to either Amazon or Fiskars but I don’t want to send a back the other items that I have already used & I need them now for another project. Buyer beware on buying a sent that includes a rotary cutter!!!! UPDATE: After talking to 3 different people at Fiskars, they finally agreed to return my money for the cutter only if I returned it, which I did today. I still do not recommend their rotary cutters. What a hassle.",1
"Only the board came",0
"The blade has dull areas. When I make a long cut on fabric, there are several uncut spots. I then have to locate each uncut spot, and then snip each one manually with scissors. It is a waste of time. This product did not simplify or speed up my cutting. I am sending for a replacement in hopes that I will get a functional rotary blade this time.",1
"Sturdy and glides smooth when pulling it. Love the color.",1
"First, the color and pattern combination is elegant and second, the materiel is sturdy and flexible to endure the rugged landscape of being thrown onto luggage trailers and conveyor belts!",1
"I used the luggage on our trip and it was extremely sturdy. Wheeling around the airport was a breeze. I wish the carryon had the expanding feature but all in all I am very happy with my purchase.",1
"Really nice looking and solidly built. Already tested with a trip overseas and held up well. Very good supplier.",0
"They are beautiful! Needed a new set with 4 wheels",0
"Rolls so nice no more tipping over ! Can’t wait to take them on vacation!",0
"by far the best luggage I've ever used. Very durable even going through 8 different airports. It surpassed its expectations",1
"I love this set. They nested well and are easy to store. They help up very well on their maiden voyage. I wipes them",0
"Down with a wet wipe and they are ready to travel again. Great price point.",1
"Easy to push/pull around, great quality.",0
"The color looks so expensive, love it",0
"I bought this set and took it for its maiden voyage with one connecting flight. The largest suitcases zipper was broken when I collected my luggage. The suitcase was not over packed, there wasn’t even a reason to expand the width, and was even under the weight requirement. I missed the return date by 4 days. I’m so very disappointed. For the price, I would have expected much better quality.",
"Product is not durable or resistant to anything. One round trip to Cancun and it's worthless. Buyer Beware!!",1
"I ordered the set and the smallest one came scratched, so I returned the set and got a refund and I bought a new set. The second set came and the smaller suitcase was scratched up again. I just can't be bothered to send it back again. Very disappointing.",1
"I received the 20 inch suitcase to review. Upon receiving it I was surprised at how lightweight it felt. Attractive hard plastic outer shell with a beautiful blue shade and brown trim. The wheels move fluidly and rolls across wonderfully, which makes transport easy. Has plenty of room with a couple of zipper zipper compartments. I didn't give as many stars as I'd like because I don't feel the outer shell will be able to withstand significant impact. I know it will be able to go through the rigors of airline travel and a fall down a flight of stairs but as far as the possibility of something more substantial, like a cart ramming into it or something like that, it will eventually crack. More suited for light travel.",
"This hard shell suitcase is very well put together. The case seems very lightweight and thin, but durable at the same time. The edging looks like some kind of synthetic material that is reinforced with stitching and glue. In the interior of the case, it has multiple zipper pockets, it is well lined and comes with securing straps that buckle. None of the material is super high quality, but for the price it's good enough for a decent weekender bag. I love the double lock where you use the zippers to lock the case and it has the TSA unlock right on it. It also has 360° wheels that turn, that are extremely quiet. It would be a good bag for a or a nice time traveler.",1
"This is a very basic Hard Side Carry-on Suitcase by Showkoo. It’s a very lightweight hard-shell suitcase which I would be worried about checking and handing over to airline baggage handlers. This carry-on might be ok if it’s only handled by the traveler but the larger sizes of this suitcase I would be wary of using. The inside opens to 2 compartments – one side has a zipper closure with zippered pockets and the 2nd side has straps to hold clothing in. This carry-on has TSA locks, 360° spinner wheels and a telescoping handle. There are no instructions on setting a personal code for the locks. It’s an ok suitcase but doesn’t feel very durable in the long term.",1
This luggage wouldn't have held up on an overnight camping trip. I didn't even bother to take it out of its packaging after I felt the cheap material of the suitcase.. Don't waste your money on this one. If you buy cheap, you'll be buying cheap again, really soon. My advice, spend your money on a more quality suitcase maybe not more expensive per se but definitely more higher quality!!! This one isn't of the.quality!!!",1
"Flimsy. This hard cover luggage is flimsy feeling. My current non hard shell suitcase feels much studier than these. Packed up and sent it right back. I would not trust these to last long",1
"The 28 inch suitcase seems a bit flimsy would it stand up to a lot of battering asking anybody who's had these",1
"Value for money, great quality, great size for kids and adults. The cushion gives good lumbar support, and it’s well cushion so your legs won’t go numb.",0
"Not the most expensive chair; however, after three months of using this as my full time office chair, I am very satisfied. Don't expect this to be a Secretlab chair. The AutoFull chair is a great chair for the price. My use is as a full time office chair during the day (lots of screen time and zoom meetings) and an internet browsing and minor gaming chair in the evening.",0
"The strength of this chair is the back and seat comfort. Once one finds the sweet spot for the pillows, the chair is quite comfortable. Be aware that this is not a "cushy" office chair. The seat feels like a very firm memory foam and the sides of the seat bottom raise to an angle that does give one that "bucket seat" feel. The pillow for the back also has a memory foam feel; however, there is more give and it adjusts well once the "sweet spot" for placement is found. The neck pillow is comfortable; however, I have to keep reaching up to adjust it to the correct position. It attaches to the chair back, it is just that I need to move it up from the natural location where it attaches. For me, a major strength of this chair is the setting that allows a little give when leaning back. This allows a bit of a rocking function and that is a very big advantage for me",1
"The chair back is very solid and does go above my head. This is one of the reasons I went with a gaming chair versus an office chair. The recline for the chair sets the back at almost 90 degrees to just less than 180 degrees. If reclined, there is a footrest that can be deployed. This is one reason I picked this chair and in reality, I don't use it much. The only time the footrest is comfortable is when the chair almost fully reclined.",1
"The arms of the chair are nicely adjustable. A choice has to be made during assembly to determine how wide to place the arms. After using the chair for a couple days, I took off the arms and moved them to a closer setting the the side of the seat. The vertical adjustment is smooth and easy. It is also possible to adjust the angle of the armrests to twist them to one of three settings, pointing away from the seat, pointing parallel to the seat, and pointing toward the seat. The one thing I would like is to have the ability for the armrests to move forward and backward.",1
"The assembly was straight forward. By chance, I helped put together a Secretlab Titan Evo chair two days before I assembled this chair. The parts were not as well organized in this chair as with the Secretlab chair, but the instructions for the AutoFull chair were easy to follow and all parts were in the package.",0
"In conclusion, this chair is not as nice as a Secretlab Titan Evo; however, it does not cost anywhere near what the Titan Evo costs. I can spill coffee on the AutoFull chair and not feel any regret. If the cat jumps up on the chair, I don't check for claw marks. The footrest on the AutoFull chair is not as useful as I had hoped; however, the rocking function of the chair more than makes up for any disappointment from the footrest. After using this chair for three months, I would purchase it again.",1
"I bought this for my son, and he loves it! He says it is very comfortable. Maybe too comfortable as he occasionally falls asleep all nite in it while gaming!!!"1
"This is my 5th gaming chair. The back pillow is really soft and stays place. Pro tip, do not sit in a gaming chair wearing jeans with buttons or anything sharp.",
"The chair came to my house in a beaten up box, but none of the parts of the chair were damaged. Setting it up was easy. The cushions are nice for my butt and back. The foot rest is something I can't do without in a gaming/office chair now. I think I might be missing something for the lumbar pillow because I don't know how to secure it down. Other than that, I'm happy overall.",1
"Great chair, no back pain, easy to adjust, will be purchasing another for the office",1
"These chairs are crap. My E-Blue Gaming chair lasted for 8 years until the seat covers and padding started to decline. That's why I got a new one and decided on this brand.
"I will never go discount again. Stay away and get a Secret Labs or Razor chair."1
"I’m assuming I got one of the chairs people have been returning due to defects . The base was warped and didn’t allow me to install the leg . Support had me buy a universal base then refunded me . The base was not fitting correctly but made it work . I get to the back rest and the side seams were ripping . They need to check those returns keep the good parts and throw everything else away . Stop sending out the defective boxes !",1
"Too keep this review detailed, yet short and simple, this chair claims to have a 330 pound weight capacity. I'm well under this capacity at around 290 pounds. I received this chair early in September and immediately noticed something odd. The chair itself has a very narrow seat area that flairs out with two metal rails. These rails dug into my thighs at first and was uncomfortable until I got used to it.",1
"However, those rails would come back as important details. Early in February the right seat rail had broken. Which amusingly, made the chair more comfortable. The downside is it weakened the structural integrity of the chair. Late in February the backrest started to not support weight. Even with the chair locked in the upright position, it will lean back. It seems the right rail being compromised caused the pivot points for the backrest to strain and break. I cannot resecure the the backrest to the seat as the metal has been distorted.",1
"Simply put, this chair is not for people with a wide stature.",1
"Ok, so it's been a couple years. The surface material is starting to crack. The mount on the underside of the chair is broken so it rocks diagonally front-left to rear-right. It's never level and is uncomfortable. I'm 5'9" 160lbs by the way. I never jumped on it or anything. It was used for work/gaming.",1
"Wouldn't buy again. Ever.",0
"edit: After just over 1 year of use the seat is torn to shreds and the armrests are beginning to deteriorate. Dropped rating from 2 to 1 star. Not only would I not recommend this chair but I am personally staying away from all AutoFull products.
"The chair was easy to assemble. I am skinnier than most and it was almost too narrow for my legs. Armrests are nice. The footrest is a bit wonky and goes unused. The headrest likes to slide down and for taller people it sits too low and has to constantly be adjusted. My biggest complaint is that the seat is already ripping apart in only 6 months of ownership. Would only recommend this product if it was at least half the price.",0
"Got it to replace a 10 year old office chair, within 2 years the armrests have fallen apart and have bug chunks missing. The thin outer material of the seat started peeling off and this chair looks worse than the one I replaced it with. It is also not as comfortable as my old one and cost over 3x the price. One of the worst purchases I have ever made.",
"Bought this chair in November 2021. And it's been less then a year and the metal around the piston that holds the chair up has started cracking all the way around the piston. And know the chair leans all the way back and too the right.",1
"I bought a chair a month later for a friend's and both are chairs are starting too do the same thing. I've owned many cheap computer chairs from Walmart and have never had this happend. First time I spent 250 per chair for somthing nice it breaks. I wrote an email since there website says the chair has a 3 year warranty but I'm yet too get an email back and I'm assuming it's because I got it through Amazon. The dealer number and website provided on Amazon for this product both don't work.. so I'm sure this is there way of not having to support there product if we buy from Amazon.",1
"If you wanna buy a chair that looks good feels good but will break after less then year with out warranty this the chair for you. ALL FOR THE LOW PRICE OFF 250$",1
"I used this backpack for my international trip and boy oh boy do I wish I tested it out on a shorter trip beforehand. First off this thing looks like it could fit a lot but it can’t without looking and feeling extremely bulky. This thing carries less than the backpack I used as a kid in middle school. Secondly the water bottle holder is COMPLETELY USELESS if you have a 24 oz or 32 oz Owala. My water bottle has not been able to stay in the holder!!! It’s basically a useless feature… no matter how I secure it it won’t stay put. I’ve had my Osaka FLING out of the holder multiple times during this trip just from walking and turning around. Waste of money, I actually would rather use a CHILD’S SCHOOLBAG than this for traveling.",1
"One of the cords for the charging station popped out while I was opening the product. Then when I put it back in it didn't charge anything. Then when I put it on my back and walked around my apartment both cords fell off",1
"I bought this a month ago for my trip to NYC. I actually ordered three of them (mine, husband, and daughter). Theirs are perfect fine, mine started to tear immediately. I noticed it on the plane. Update: the company reached out to me and offered to send me a new one. I am thrilled with how they handled this and replaced it. I am very impressed!!",1
"I actually thought the backpack was a little stiffer, the back part is very uncomfortable with the sneakers and clothes you wear. The truth is a little disappointing the product",1
"Absolutely no support - once you fill the bag up it’s just like wearing a saggy sack. Terrible for travel, as there’s no structure and will hurt your back. I made a huge mistake in not fully testing it before traveling. Furthermore, the packing cube it came with ripped as soon as I closed it. Sadly return window closed so I’m stuck with it.",
"Held more than enough for a four day trip with room to spare. I have trouble lifting luggage into the overhead bin, this fits nicely under the seat. Can be used as a backpack or carried like a bag. Well made with ample storage pockets. Great deal!",0
"This backpack is great! It is very lightweight but holds so much stuff! I like the different pockets and the zippers, along with the strap on the back to attach to your suitcase. The buckles also help keep everything together in the larger section. I like that it lays flat and opens like a book, but you can also open it partially to get things in/out. The straps are comfortable and easy to adjust. The phone charger outlet only seems to work with a USB-A cable, which not as many things use nowadays, so I just don’t use the cable. I had a much more expensive backpack that looked nice but didn’t last a year (and wasn’t used very often). This backpack looks great, holds a lot, and is a great price. Highly recommend!",1
